"shape_id","stop_id","stop_sequence","stop_rank","fake_timestamp"
10021380,22650,30,10,00:00:10
10021380,22660,34,11,00:00:11
10021380,22680,37,12,00:00:12
10021380,22700,40,13,00:00:13
10021380,22710,42,14,00:00:14
10021380,22730,46,15,00:00:15
10021380,22750,50,16,00:00:16
10021380,22770,53,17,00:00:17
10021380,22780,54,18,00:00:18
10021380,22790,56,19,00:00:19
10021380,22820,61,20,00:00:20
10021380,19921,71,21,00:00:21
10021380,19930,73,22,00:00:22
10021380,19940,77,23,00:00:23
10021380,15140,93,24,00:00:24
10021380,15145,103,25,00:00:25
10021380,15190,176,26,00:00:26
10021380,15205,183,27,00:00:27
10021380,15230,185,28,00:00:28
10021380,15206,188,29,00:00:29
10021380,15212,190,30,00:00:30
10021380,15207,192,31,00:00:31
10021380,15204,195,32,00:00:32
10021380,30635,218,33,00:00:33
10022002,22264,1,1,00:00:01
10022002,22280,6,2,00:00:02
10022002,22290,8,3,00:00:03
10022002,22300,10,4,00:00:04
10022002,22320,13,5,00:00:05
10022002,22330,15,6,00:00:06
10022002,22340,18,7,00:00:07
10022002,22360,22,8,00:00:08
10022002,22370,27,9,00:00:09
10022002,22380,33,10,00:00:10
10022002,22390,35,11,00:00:11
10022002,22400,38,12,00:00:12
10022002,22410,41,13,00:00:13
10022002,22420,55,14,00:00:14
10022002,22430,58,15,00:00:15
10022002,22440,67,16,00:00:16
10022002,22450,69,17,00:00:17
10022002,22460,78,18,00:00:18
10022002,22470,79,19,00:00:19
10022002,22480,81,20,00:00:20
10022002,22490,84,21,00:00:21
10022002,22500,86,22,00:00:22
10022002,85203,90,23,00:00:23
10022002,85205,95,24,00:00:24
10022002,85210,99,25,00:00:25
10022002,85220,103,26,00:00:26
10022002,85230,107,27,00:00:27
10022007,22264,1,1,00:00:01
10022007,22280,6,2,00:00:02
10022007,22290,8,3,00:00:03
10022007,22300,10,4,00:00:04
10022007,22320,13,5,00:00:05
10022007,22330,15,6,00:00:06
10022007,22340,18,7,00:00:07
10022007,22360,22,8,00:00:08
10022007,22370,27,9,00:00:09
10022007,22380,33,10,00:00:10
10022007,22390,35,11,00:00:11
10022007,22400,38,12,00:00:12
10022007,22410,41,13,00:00:13
10022007,22420,55,14,00:00:14
10022007,22430,58,15,00:00:15
10022007,22440,67,16,00:00:16
10022007,22450,69,17,00:00:17
10022007,22460,78,18,00:00:18
10022007,22470,79,19,00:00:19
10022007,22480,81,20,00:00:20
10022007,22490,84,21,00:00:21
10022007,22500,86,22,00:00:22
10022007,85203,90,23,00:00:23
10022007,85205,95,24,00:00:24
10022007,85210,99,25,00:00:25
10022007,85220,103,26,00:00:26
10022007,85230,107,27,00:00:27
10022007,31731,113,28,00:00:28
10022007,31736,127,29,00:00:29
10022007,22184,143,30,00:00:30
10022007,39420,149,31,00:00:31
10022007,39428,152,32,00:00:32
10022007,39429,157,33,00:00:33
10022007,39438,160,34,00:00:34
10022007,39439,163,35,00:00:35
10022007,39440,166,36,00:00:36
10022007,39441,169,37,00:00:37
10022007,39442,171,38,00:00:38
10022007,39443,173,39,00:00:39
10022007,39445,176,40,00:00:40
10022007,39446,179,41,00:00:41
10022007,39447,182,42,00:00:42
10022007,39448,185,43,00:00:43
10022007,39450,187,44,00:00:44
10022007,39451,190,45,00:00:45
10022007,39452,193,46,00:00:46
10022007,39453,195,47,00:00:47
10022007,39454,202,48,00:00:48
10022007,39455,205,49,00:00:49
10022007,39456,209,50,00:00:50
10022007,19790,212,51,00:00:51
10022007,19810,216,52,00:00:52
10022007,19830,219,53,00:00:53
10022007,19850,222,54,00:00:54
10022007,19861,226,55,00:00:55
10022007,36390,230,56,00:00:56
10027004,27175,1,1,00:00:01
10027004,27180,9,2,00:00:02
10027004,27190,23,3,00:00:03
10027004,27200,36,4,00:00:04
10027004,27210,42,5,00:00:05
10027004,27230,49,6,00:00:06
10027004,27240,56,7,00:00:07
10027004,27260,66,8,00:00:08
10027004,27270,77,9,00:00:09
10027004,27290,108,10,00:00:10
10027004,27300,123,11,00:00:11
10027004,27310,129,12,00:00:12
10027004,27320,134,13,00:00:13
10027004,27335,139,14,00:00:14
10027004,27350,145,15,00:00:15
10027004,27360,152,16,00:00:16
10027004,27370,155,17,00:00:17
10027004,27380,158,18,00:00:18
10027004,27395,162,19,00:00:19
10027004,27420,171,20,00:00:20
10027004,27430,175,21,00:00:21
10027004,1360,182,22,00:00:22
10027004,1370,187,23,00:00:23
10027004,531,196,24,00:00:24
10027004,548,202,25,00:00:25
10027004,570,207,26,00:00:26
10027004,590,212,27,00:00:27
10027005,27175,1,1,00:00:01
10027005,27180,9,2,00:00:02
10027005,27190,23,3,00:00:03
10027005,27200,36,4,00:00:04
10027005,27210,42,5,00:00:05
10027005,27230,49,6,00:00:06
10027005,27240,56,7,00:00:07
10027005,27260,66,8,00:00:08
10027005,27270,77,9,00:00:09
10027005,27290,108,10,00:00:10
10027005,27300,123,11,00:00:11
10027005,27310,129,12,00:00:12
10027005,27320,134,13,00:00:13
10027005,27335,139,14,00:00:14
10027005,27350,145,15,00:00:15
10027005,27360,152,16,00:00:16
10027005,27370,155,17,00:00:17
10027005,27380,158,18,00:00:18
10027005,27395,162,19,00:00:19
10027005,27420,171,20,00:00:20
10027005,27430,175,21,00:00:21
10027005,1360,182,22,00:00:22
10027005,1370,187,23,00:00:23
10036009,56151,1,1,00:00:01
10036009,45651,6,2,00:00:02
10036009,45670,14,3,00:00:03
10036009,45680,21,4,00:00:04
10036009,30340,24,5,00:00:05
10036009,30360,35,6,00:00:06
10036009,30380,43,7,00:00:07
10036009,30390,45,8,00:00:08
10036009,30410,48,9,00:00:09
10036009,30430,52,10,00:00:10
10036009,30440,56,11,00:00:11
10036009,3380,59,12,00:00:12
10036009,3400,67,13,00:00:13
10036009,3410,69,14,00:00:14
10036009,3420,71,15,00:00:15
10036009,3430,73,16,00:00:16
10036009,3450,77,17,00:00:17
10036009,3460,81,18,00:00:18
10036009,3470,86,19,00:00:19
10036009,3484,89,20,00:00:20
10036009,3500,96,21,00:00:21
10036009,3515,100,22,00:00:22
10036009,3530,108,23,00:00:23
10036009,3541,111,24,00:00:24
10036009,3550,113,25,00:00:25
10036009,3570,115,26,00:00:26
10036009,3580,121,27,00:00:27
10036009,3589,138,28,00:00:28
10036009,3600,142,29,00:00:29
10036009,1500,145,30,00:00:30
10036009,1510,150,31,00:00:31
10036009,1530,154,32,00:00:32
10036009,1610,163,33,00:00:33
10036009,538,173,34,00:00:34
10036009,558,178,35,00:00:35
10036009,575,182,36,00:00:36
10036012,56151,1,1,00:00:01
10036012,45651,6,2,00:00:02
10036012,45670,14,3,00:00:03
10036012,45680,21,4,00:00:04
10036012,30340,24,5,00:00:05
10036012,30360,35,6,00:00:06
10036012,30380,43,7,00:00:07
10036012,30390,45,8,00:00:08
10036012,30410,48,9,00:00:09
10036012,30430,52,10,00:00:10
10036012,30440,56,11,00:00:11
10036012,3380,59,12,00:00:12
10036012,3400,67,13,00:00:13
10036012,3410,69,14,00:00:14
10036012,3420,71,15,00:00:15
10036012,3430,73,16,00:00:16
10036012,3450,77,17,00:00:17
10036012,3460,81,18,00:00:18
10036012,3470,86,19,00:00:19
10036012,3484,89,20,00:00:20
10036012,3500,96,21,00:00:21
10036012,3515,100,22,00:00:22
10036012,3530,108,23,00:00:23
10036012,3541,111,24,00:00:24
10036012,3550,113,25,00:00:25
10036012,3570,115,26,00:00:26
10036012,3580,121,27,00:00:27
10036012,3589,138,28,00:00:28
10036012,3600,142,29,00:00:29
10036012,1500,145,30,00:00:30
10036012,1510,150,31,00:00:31
10036012,844,155,32,00:00:32
10056004,14960,1,1,00:00:01
10056004,14961,4,2,00:00:02
10056004,14962,5,3,00:00:03
10056004,14963,8,4,00:00:04
10056004,14970,13,5,00:00:05
10056004,14980,18,6,00:00:06
10056004,15000,25,7,00:00:07
10056004,15002,34,8,00:00:08
10056004,15030,41,9,00:00:09
10056004,15040,49,10,00:00:10
10056004,15050,53,11,00:00:11
10056004,15060,56,12,00:00:12
10056004,15070,58,13,00:00:13
10056004,15080,65,14,00:00:14
10056004,15090,68,15,00:00:15
10056004,15100,81,16,00:00:16
10056004,15120,95,17,00:00:17
10056004,1561,267,18,00:00:18
10056004,1559,278,19,00:00:19
10056004,548,289,20,00:00:20
10056004,570,294,21,00:00:21
10056004,590,299,22,00:00:22
10057005,32013,1,1,00:00:01
10057005,39458,5,2,00:00:02
10057005,39459,9,3,00:00:03
10057005,39460,13,4,00:00:04
10057005,39461,15,5,00:00:05
10057005,39462,21,6,00:00:06
10057005,39463,23,7,00:00:07
10057005,39464,26,8,00:00:08
10057005,39465,30,9,00:00:09
10057005,39466,32,10,00:00:10
10057005,39467,36,11,00:00:11
10057005,39468,41,12,00:00:12
10057005,39469,44,13,00:00:13
10057005,39470,46,14,00:00:14
10057005,39471,48,15,00:00:15
10057005,39472,54,16,00:00:16
10057005,39473,61,17,00:00:17
10057005,15030,64,18,00:00:18
10057005,15040,72,19,00:00:19
10057005,15050,76,20,00:00:20
10057005,15060,79,21,00:00:21
10057005,15070,81,22,00:00:22
10057005,15080,88,23,00:00:23
10057005,15090,91,24,00:00:24
10057005,15100,104,25,00:00:25
10057005,15120,118,26,00:00:26
10057005,1561,290,27,00:00:27
10057005,1559,301,28,00:00:28
10057005,548,312,29,00:00:29
10057005,570,317,30,00:00:30
10057005,590,322,31,00:00:31
10060003,39980,1,1,00:00:01
10060003,39990,4,2,00:00:02
10060003,31736,16,3,00:00:03
10060003,22252,30,4,00:00:04
10060003,22253,33,5,00:00:05
10060003,21080,40,6,00:00:06
10060003,21090,44,7,00:00:07
10060003,21110,49,8,00:00:08
10060003,21120,54,9,00:00:09
10060003,21140,65,10,00:00:10
10060003,21141,76,11,00:00:11
10060003,32100,127,12,00:00:12
10060003,32120,132,13,00:00:13
10060003,32140,135,14,00:00:14
10060003,32150,137,15,00:00:15
10060003,32160,160,16,00:00:16
10060003,79561,163,17,00:00:17
10060003,45740,170,18,00:00:18
10060003,45751,174,19,00:00:19
10060003,40871,177,20,00:00:20
10060003,40873,179,21,00:00:21
10060003,40876,186,22,00:00:22
10060003,41740,194,23,00:00:23
10060003,41750,198,24,00:00:24
10060003,41760,211,25,00:00:25
10060003,41780,224,26,00:00:26
10060003,41800,227,27,00:00:27
10060003,41805,233,28,00:00:28
10060003,41819,237,29,00:00:29
10060003,41830,243,30,00:00:30
10060003,30510,251,31,00:00:31
10060003,41850,257,32,00:00:32
10060003,41870,260,33,00:00:33
10060003,41880,263,34,00:00:34
10060003,3470,270,35,00:00:35
10060003,3484,273,36,00:00:36
10060003,3500,280,37,00:00:37
10060003,3515,284,38,00:00:38
10060003,3530,292,39,00:00:39
10060003,3541,295,40,00:00:40
10060003,3550,297,41,00:00:41
10060003,3570,299,42,00:00:42
10060003,3580,305,43,00:00:43
10060003,3589,322,44,00:00:44
10060003,41900,326,45,00:00:45
10060003,27420,336,46,00:00:46
10060003,41930,343,47,00:00:47
10060003,41940,347,48,00:00:48
10060003,41950,350,49,00:00:49
10060003,13291,358,50,00:00:50
10060003,13292,362,51,00:00:51
10060003,41965,367,52,00:00:52
10060003,41970,370,53,00:00:53
10060003,11180,376,54,00:00:54
10060003,11190,379,55,00:00:55
10060005,41740,1,1,00:00:01
10060005,41750,5,2,00:00:02
10060005,41760,18,3,00:00:03
10060005,41780,31,4,00:00:04
10060005,41800,34,5,00:00:05
10060005,41805,40,6,00:00:06
10060005,41819,44,7,00:00:07
10060005,41830,50,8,00:00:08
10060005,30510,58,9,00:00:09
10060005,41850,64,10,00:00:10
10060005,41870,67,11,00:00:11
10060005,41880,70,12,00:00:12
10060005,3470,77,13,00:00:13
10060005,3484,80,14,00:00:14
10060005,3500,87,15,00:00:15
10060005,3515,91,16,00:00:16
10060005,3530,99,17,00:00:17
10060005,3541,102,18,00:00:18
10060005,3550,104,19,00:00:19
10060005,3570,106,20,00:00:20
10060005,3580,112,21,00:00:21
10060005,3589,129,22,00:00:22
10060005,41900,133,23,00:00:23
10060005,27420,143,24,00:00:24
10060005,41930,150,25,00:00:25
10060005,41940,154,26,00:00:26
10060005,41950,157,27,00:00:27
10060005,13291,165,28,00:00:28
10060005,13292,169,29,00:00:29
10060005,41965,174,30,00:00:30
10060005,41970,177,31,00:00:31
10060005,11180,183,32,00:00:32
10060005,11190,186,33,00:00:33
10101003,55938,1,1,00:00:01
10101003,55939,21,2,00:00:02
10101003,46466,26,3,00:00:03
10101003,46468,40,4,00:00:04
10101003,46472,54,5,00:00:05
10101003,45301,68,6,00:00:06
10101003,45320,83,7,00:00:07
10101003,79520,96,8,00:00:08
10101003,79530,117,9,00:00:09
10101003,79540,132,10,00:00:10
10101003,79555,155,11,00:00:11
10101003,79560,169,12,00:00:12
10101003,99252,324,13,00:00:13
10101003,99254,328,14,00:00:14
10101003,99264,330,15,00:00:15
10101003,99267,343,16,00:00:16
10101003,30635,348,17,00:00:17
10101003,620,354,18,00:00:18
10101003,640,367,19,00:00:19
10101003,660,374,20,00:00:20
10101003,691,379,21,00:00:21
10101003,1190,385,22,00:00:22
10101003,11130,390,23,00:00:23
10102003,99300,1,1,00:00:01
10102003,60137,40,2,00:00:02
10102003,60151,76,3,00:00:03
10102003,60152,90,4,00:00:04
10102003,60153,100,5,00:00:05
10102003,60154,102,6,00:00:06
10102003,60155,115,7,00:00:07
10102003,60156,131,8,00:00:08
10102003,60157,146,9,00:00:09
10102003,60158,158,10,00:00:10
10102003,60162,166,11,00:00:11
10102003,60163,175,12,00:00:12
10102003,59554,189,13,00:00:13
10102003,55944,192,14,00:00:14
10102003,60164,199,15,00:00:15
10102003,60165,213,16,00:00:16
10102003,60166,235,17,00:00:17
10102003,60167,243,18,00:00:18
10102003,60168,250,19,00:00:19
10102003,60172,260,20,00:00:20
10102003,60173,273,21,00:00:21
10102003,55943,280,22,00:00:22
10102003,60174,285,23,00:00:23
10102003,60175,292,24,00:00:24
10102003,60185,298,25,00:00:25
10102003,60177,311,26,00:00:26
10102003,60180,327,27,00:00:27
10102003,60190,330,28,00:00:28
10102003,60202,333,29,00:00:29
10102003,60220,338,30,00:00:30
10102003,60230,341,31,00:00:31
10102003,60240,346,32,00:00:32
10102003,60250,349,33,00:00:33
10102003,60260,352,34,00:00:34
10102003,59712,357,35,00:00:35
10102003,59716,360,36,00:00:36
10102003,59718,365,37,00:00:37
10102003,59710,367,38,00:00:38
10102003,59720,375,39,00:00:39
10102003,59724,382,40,00:00:40
10102003,59772,398,41,00:00:41
10102003,59785,408,42,00:00:42
10102003,59800,415,43,00:00:43
10102003,59810,432,44,00:00:44
10102003,59830,453,45,00:00:45
10102003,59841,466,46,00:00:46
10102003,55938,505,47,00:00:47
10102003,59860,527,48,00:00:48
10102003,59870,543,49,00:00:49
10102003,79520,553,50,00:00:50
10102003,79530,574,51,00:00:51
10102003,79540,589,52,00:00:52
10102003,79555,612,53,00:00:53
10102003,79560,626,54,00:00:54
10102003,99252,781,55,00:00:55
10102003,99254,785,56,00:00:56
10102003,99264,787,57,00:00:57
10102003,99267,800,58,00:00:58
10102003,30635,805,59,00:00:59
10102003,620,811,60,00:01:00
10102003,640,824,61,00:01:01
10102003,660,831,62,00:01:02
10102003,691,836,63,00:01:03
10102003,1190,842,64,00:01:04
10102003,11130,847,65,00:01:05
10102006,55938,1,1,00:00:01
10102006,59860,23,2,00:00:02
10102006,59870,39,3,00:00:03
10102006,79520,49,4,00:00:04
10102006,79530,70,5,00:00:05
10102006,79540,85,6,00:00:06
10102006,79555,108,7,00:00:07
10102006,79560,122,8,00:00:08
10102006,99252,277,9,00:00:09
10102006,99254,281,10,00:00:10
10102006,99264,283,11,00:00:11
10102006,99267,296,12,00:00:12
10102006,30635,301,13,00:00:13
10102006,620,307,14,00:00:14
10102006,640,320,15,00:00:15
10102006,660,327,16,00:00:16
10102006,691,332,17,00:00:17
10102006,1190,338,18,00:00:18
10102006,11130,343,19,00:00:19
10106002,46464,1,1,00:00:01
10106002,45320,17,2,00:00:02
10106002,45340,25,3,00:00:03
10106002,45350,38,4,00:00:04
10106002,55000,70,5,00:00:05
10106002,55010,81,6,00:00:06
10106002,55020,84,7,00:00:07
10106002,55030,88,8,00:00:08
10106002,55040,93,9,00:00:09
10106002,55050,98,10,00:00:10
10106002,55060,104,11,00:00:11
10106002,55062,116,12,00:00:12
10106002,55064,130,13,00:00:13
10106002,55066,134,14,00:00:14
10106002,55068,144,15,00:00:15
10106002,55130,155,16,00:00:16
10106002,55140,158,17,00:00:17
10106002,55150,161,18,00:00:18
10106002,55160,164,19,00:00:19
10106002,55170,170,20,00:00:20
10106002,55180,174,21,00:00:21
10106002,55190,178,22,00:00:22
10106002,55200,179,23,00:00:23
10106002,55210,184,24,00:00:24
10106002,55220,186,25,00:00:25
10106002,55472,190,26,00:00:26
10106002,55474,192,27,00:00:27
10106002,8080,204,28,00:00:28
10106002,30140,209,29,00:00:29
10106002,30160,214,30,00:00:30
10106002,55583,219,31,00:00:31
10106002,55589,237,32,00:00:32
10106002,55590,255,33,00:00:33
10106002,55593,263,34,00:00:34
10106002,55651,272,35,00:00:35
10106002,55661,278,36,00:00:36
10106002,55681,291,37,00:00:37
10106002,55702,305,38,00:00:38
10106002,55711,312,39,00:00:39
10106002,55729,325,40,00:00:40
10106002,55735,335,41,00:00:41
10106002,55771,351,42,00:00:42
10106002,55780,357,43,00:00:43
10106002,55790,364,44,00:00:44
10106002,55802,377,45,00:00:45
10106002,55812,384,46,00:00:46
10106002,55831,398,47,00:00:47
10106002,55851,410,48,00:00:48
10106002,8401,420,49,00:00:49
10106002,8429,425,50,00:00:50
10106002,8440,430,51,00:00:51
10106002,8450,433,52,00:00:52
10106002,8460,436,53,00:00:53
10106002,8485,442,54,00:00:54
10106002,8494,455,55,00:00:55
10106002,8510,459,56,00:00:56
10106002,8530,467,57,00:00:57
10106002,3600,469,58,00:00:58
10106002,1500,472,59,00:00:59
10106002,1510,477,60,00:01:00
10106002,844,482,61,00:01:01
10106037,34544,1,1,00:00:01
10106037,30140,5,2,00:00:02
10106037,30160,10,3,00:00:03
10106037,55583,15,4,00:00:04
10106037,55589,33,5,00:00:05
10106037,55590,51,6,00:00:06
10106037,55593,59,7,00:00:07
10106037,55651,68,8,00:00:08
10106037,55661,74,9,00:00:09
10106037,55681,87,10,00:00:10
10106037,55702,101,11,00:00:11
10106037,55711,108,12,00:00:12
10106037,55729,121,13,00:00:13
10106037,55735,131,14,00:00:14
10106037,55771,147,15,00:00:15
10106037,55780,153,16,00:00:16
10106037,55790,160,17,00:00:17
10106037,55802,173,18,00:00:18
10106037,55812,180,19,00:00:19
10106037,55831,194,20,00:00:20
10106037,55851,206,21,00:00:21
10106037,8401,216,22,00:00:22
10106037,8429,221,23,00:00:23
10106037,8440,226,24,00:00:24
10106037,8450,229,25,00:00:25
10106037,8460,232,26,00:00:26
10106037,8485,238,27,00:00:27
10106037,8494,251,28,00:00:28
10106037,8510,255,29,00:00:29
10106037,8530,263,30,00:00:30
10106037,3600,265,31,00:00:31
10106037,1500,268,32,00:00:32
10106037,1510,273,33,00:00:33
10106037,844,278,34,00:00:34
10107002,46477,1,1,00:00:01
10107002,45320,14,2,00:00:02
10107002,79520,27,3,00:00:03
10107002,79521,44,4,00:00:04
10107002,45360,64,5,00:00:05
10107002,45375,68,6,00:00:06
10107002,45390,74,7,00:00:07
10107002,45400,78,8,00:00:08
10107002,45410,90,9,00:00:09
10107002,45430,97,10,00:00:10
10107002,45440,101,11,00:00:11
10107002,45441,105,12,00:00:12
10107002,45442,107,13,00:00:13
10107002,45451,116,14,00:00:14
10107002,45452,120,15,00:00:15
10107002,45453,122,16,00:00:16
10107002,45460,126,17,00:00:17
10107002,55064,150,18,00:00:18
10107002,55371,160,19,00:00:19
10107002,55373,164,20,00:00:20
10107002,55375,178,21,00:00:21
10107002,55377,188,22,00:00:22
10107002,55380,197,23,00:00:23
10107002,55395,202,24,00:00:24
10107002,55400,206,25,00:00:25
10107002,55410,211,26,00:00:26
10107002,55420,226,27,00:00:27
10107002,55430,237,28,00:00:28
10107002,55441,243,29,00:00:29
10107002,55450,247,30,00:00:30
10107002,55460,249,31,00:00:31
10107002,55470,253,32,00:00:32
10107002,55472,258,33,00:00:33
10107002,55474,260,34,00:00:34
10107002,8080,272,35,00:00:35
10107002,30140,277,36,00:00:36
10107002,30160,282,37,00:00:37
10107002,30170,289,38,00:00:38
10107002,30171,305,39,00:00:39
10107002,30180,322,40,00:00:40
10107002,30190,340,41,00:00:41
10107002,30211,350,42,00:00:42
10107002,30220,353,43,00:00:43
10107002,30240,365,44,00:00:44
10107002,30250,367,45,00:00:45
10107002,30270,371,46,00:00:46
10107002,30290,378,47,00:00:47
10107002,30300,385,48,00:00:48
10107002,30310,391,49,00:00:49
10107002,30320,393,50,00:00:50
10107002,30330,396,51,00:00:51
10107002,45692,400,52,00:00:52
10107002,45700,409,53,00:00:53
10107002,45731,418,54,00:00:54
10107002,45732,426,55,00:00:55
10107002,41740,439,56,00:00:56
10107002,41750,443,57,00:00:57
10107002,41760,456,58,00:00:58
10107002,41780,469,59,00:00:59
10107002,41800,472,60,00:01:00
10107002,41805,478,61,00:01:01
10107002,41819,482,62,00:01:02
10107002,41830,488,63,00:01:03
10107002,30510,496,64,00:01:04
10107002,41850,502,65,00:01:05
10107002,41870,505,66,00:01:06
10107002,41880,508,67,00:01:07
10107002,41890,514,68,00:01:08
10111004,56805,1,1,00:00:01
10111004,56810,4,2,00:00:02
10111004,56815,10,3,00:00:03
10111004,56820,16,4,00:00:04
10111004,56825,18,5,00:00:05
10111004,56830,22,6,00:00:06
10111004,56835,24,7,00:00:07
10111004,56840,32,8,00:00:08
10111004,56845,35,9,00:00:09
10111004,56850,38,10,00:00:10
10111004,56855,50,11,00:00:11
10111004,56860,71,12,00:00:12
10111004,56865,75,13,00:00:13
10111004,56870,82,14,00:00:14
10111004,56871,87,15,00:00:15
10111004,56872,90,16,00:00:16
10111004,56874,99,17,00:00:17
10111004,56875,101,18,00:00:18
10111004,56876,103,19,00:00:19
10111004,56877,105,20,00:00:20
10111004,56878,108,21,00:00:21
10111004,56879,124,22,00:00:22
10111004,56880,130,23,00:00:23
10111004,56881,131,24,00:00:24
10111004,56882,139,25,00:00:25
10111004,56883,156,26,00:00:26
10111004,54000,161,27,00:00:27
10111004,54001,185,28,00:00:28
10111004,54002,235,29,00:00:29
10111004,44968,247,30,00:00:30
10111004,44969,253,31,00:00:31
10111004,44970,259,32,00:00:32
10111004,44972,263,33,00:00:33
10111004,44974,268,34,00:00:34
10111004,44976,273,35,00:00:35
10111004,44977,282,36,00:00:36
10111004,44978,287,37,00:00:37
10111004,44980,291,38,00:00:38
10111004,54140,293,39,00:00:39
10111004,54145,299,40,00:00:40
10111004,54150,304,41,00:00:41
10111004,54152,309,42,00:00:42
10111004,45010,317,43,00:00:43
10111004,45020,324,44,00:00:44
10111004,45021,327,45,00:00:45
10111004,45022,334,46,00:00:46
10111004,45170,349,47,00:00:47
10111004,46565,352,48,00:00:48
10111004,56610,363,49,00:00:49
